Season,Week,Contestant,Est_Fan_Votes,Certainty,Judge Score,Official Result,Model,J_ZScore,F_ZScore,New_Score,Dynamic_Weight_J,New_Rank,Original_Rank_Simulated
28,9,Lamar Odom,0.0849784191251861,0.8360436478444904,0.0,Safe,Improved,-0.9407130931190252,0.06754540272040271,-0.43658384519931126,0.5,7.0,7.0
28,9,Sailor Brinkley-Cook,0.0827882812278782,0.8718920136471457,0.0,Safe,Improved,-0.9407130931190252,-0.022379236480490457,-0.4815461647997578,0.5,8.0,8.0
28,9,Sean Spicer,0.0296782961088223,0.95,25.0,Eliminated,Improved,0.41283092575727004,-2.2030164720017753,-0.8950927731222527,0.5,11.0,9.0
28,9,Mary Wilson,0.0857849077916608,0.7998680952793461,0.0,Safe,Improved,-0.9407130931190252,0.10065893517947387,-0.42002707896977565,0.5,6.0,6.0
28,9,Lauren Alaina,0.0785914086225297,0.8357537011115351,35.0,Safe,Improved,0.9542485333077881,-0.1946981828226251,0.37977517524258153,0.5,5.0,5.0
28,9,Ally Brooke,0.1268416718935644,0.7634444811862551,40.0,Safe,Improved,1.224957337083047,1.7864042497361754,1.5056807934096113,0.5,1.0,1.0
28,9,Karamo Brown,0.0618244195293108,0.8557891734513069,0.0,Safe,Improved,-0.9407130931190252,-0.8831322063360992,-0.9119226497275622,0.5,12.0,12.0
28,9,Hannah Brown,0.0969213626573413,0.8275736102822691,35.5,Safe,Improved,0.9813194136853141,0.5579094521466078,0.7696144329159609,0.5,3.0,3.0
29,2,Anne Heche,0.0655474137832163,0.7932678179080932,18.0,Safe,Improved,-0.09325048082403105,-0.04120842359371555,-0.0672294522088733,0.5,8.0,8.0
29,2,Jesse Metcalfe,0.0907590836460285,0.7384260067888944,20.0,Safe,Improved,0.8392543274162827,0.8870296775304715,0.8631420024733771,0.5,4.0,4.0
29,2,Chrishell Stause,0.0729014483982626,0.7380364600683027,18.0,Safe,Improved,-0.09325048082403105,0.229550917767527,0.06815021847174799,0.5,7.0,7.0
29,2,Skai Jackson,0.0325930232370903,0.8051864871673964,15.0,Safe,Improved,-1.4920076931845017,-1.254516430191133,-1.3732620616878173,0.5,14.0,14.0
29,2,Justina Machado,0.1028986640738826,0.6821134766035886,21.0,Safe,Improved,1.3055067315364395,1.3339822652056263,1.319744498371033,0.5,2.0,2.0
29,2,Charles Oakley,0.0178790424460835,0.9307249419991964,15.0,Eliminated,Improved,-1.4920076931845017,-1.7962527635534817,-1.6441302283689918,0.5,15.0,15.0
29,2,Veron Davis,0.0504173455774556,0.7830471164378185,18.0,Safe,Improved,-0.09325048082403105,-0.5982641782349589,-0.345757329529495,0.5,11.0,11.0
29,2,Johnny Weir,0.077991404266737,0.772560549928953,18.0,Safe,Improved,-0.09325048082403105,0.4169518712096318,0.16185069519280038,0.5,6.0,6.0
29,2,Nev Schulman,0.0966578574340811,0.7051629811738038,21.0,Safe,Improved,1.3055067315364395,1.1042095236008629,1.2048581275686512,0.5,3.0,3.0
29,2,AJ McLean,0.0840931256532264,0.732259768606068,19.0,Safe,Improved,0.3730019232961258,0.6416038004234945,0.5073028618598101,0.5,5.0,5.0
29,2,Nelly,0.0538980363316166,0.8201141074351876,18.0,Safe,Improved,-0.09325048082403105,-0.4701128184153308,-0.28168164961968095,0.5,10.0,10.0
29,2,Kaitlyn Bristowe,0.1091259233384821,0.6811392659784334,22.0,Safe,Improved,1.7717591356565965,1.563256222322844,1.66750767898972,0.5,1.0,1.0
29,2,Carole Baskin,0.0443941856357419,0.791229679980896,16.0,Safe,Improved,-1.0257552890643449,-0.8200236482536561,-0.9228894686590006,0.5,12.0,12.0
29,2,Monica Aldama,0.0388413822132456,0.826824996728091,16.0,Safe,Improved,-1.0257552890643449,-1.0244656282121751,-1.02511045863826,0.5,13.0,13.0
29,2,Jeannie Mai,0.0620020639648489,0.7746802677497326,18.0,Safe,Improved,-0.09325048082403105,-0.17174038760600538,-0.13249543421501822,0.5,9.0,9.0
29,3,Anne Heche,0.0411754245701306,0.8314087037837968,15.0,Safe,Improved,-0.6073797622702741,-0.9385162507992263,-0.7729480065347503,0.5,13.0,13.0
29,3,Jesse Metcalfe,0.062104576872172,0.777839484069496,20.0,Safe,Improved,0.2060752764845571,-0.16796338889741022,0.019055943793573435,0.5,9.0,9.0
29,3,Chrishell Stause,0.0895496018323658,0.6716649169192077,22.0,Safe,Improved,0.5314572919864896,0.8424856834227031,0.6869714877045964,0.5,4.0,4.0
29,3,Skai Jackson,0.0505107604607733,0.7744479048387465,18.0,Safe,Improved,-0.1193067390173754,-0.5948152884507493,-0.35706101373406235,0.5,11.0,11.0
29,3,Justina Machado,0.0555297624796447,0.799732270953578,19.0,Safe,Improved,0.043384268733590844,-0.4100296691519147,-0.18332270020916192,0.5,10.0,10.0
29,3,Charles Oakley,0.0268188504866369,0.8432386891604149,0.0,Safe,Improved,-3.047744878534768,-1.4670851621192746,-2.2574150203270213,0.5,15.0,14.5
29,3,Veron Davis,0.0846947310477205,0.742288825034608,22.0,Safe,Improved,0.5314572919864896,0.663742917194801,0.5976001045906454,0.5,5.0,5.0
29,3,Johnny Weir,0.1091120749113576,0.6872617816539508,24.0,Safe,Improved,0.8568393074884221,1.562721238086046,1.209780272787234,0.5,1.0,1.0
29,3,Nev Schulman,0.1016133710768651,0.7205262094616016,24.0,Safe,Improved,0.8568393074884221,1.2866399321241833,1.0717396198063027,0.5,2.0,2.0
29,3,AJ McLean,0.0748921451076612,0.7600128426780208,21.0,Safe,Improved,0.3687662842355233,0.3028391146354187,0.33580269943547103,0.5,7.0,7.0
29,3,Nelly,0.0447472247266076,0.805322507145674,18.0,Safe,Improved,-0.1193067390173754,-0.807012557147656,-0.4631596480825157,0.5,12.0,12.0
29,3,Kaitlyn Bristowe,0.095418542388071,0.7461875257422286,23.0,Safe,Improved,0.6941482997374558,1.0585636628967776,0.8763559813171167,0.5,3.0,3.0
29,3,Carole Baskin,0.0186858652434443,0.9359981533542432,12.0,Eliminated,Improved,-1.0954527855231728,-1.7665189358577376,-1.430985860690455,0.5,14.0,14.5
29,3,Monica Aldama,0.0668081486549008,0.7832720488009981,21.0,Safe,Improved,0.3687662842355233,0.00520897116940362,0.18698762770246347,0.5,8.0,8.0
29,3,Jeannie Mai,0.0783389201416481,0.7250760211125433,22.0,Safe,Improved,0.5314572919864896,0.4297397328946339,0.48059851244056173,0.5,6.0,6.0
29,4,Anne Heche,0.0177587297828262,0.928941678967271,21.0,Eliminated,Improved,0.11150158684669381,-1.844254763178528,-0.8663765881659171,0.5,13.0,13.0
29,4,Jesse Metcalfe,0.0497023111467355,0.8444023986560096,21.0,Safe,Improved,0.11150158684669381,-0.6397038081200336,-0.26410111063666986,0.5,11.0,11.0
29,4,Chrishell Stause,0.0660548658671019,0.8020550692391488,22.0,Safe,Improved,0.23096757275386573,-0.023070213356035874,0.10394867969891493,0.5,8.0,8.0
29,4,Skai Jackson,0.1101900153852964,0.7255157706618254,28.0,Safe,Improved,0.9477634881968972,1.641208938632089,1.294486213414493,0.5,1.0,1.0
29,4,Justina Machado,0.0923374970049492,0.7442817959806299,24.0,Safe,Improved,0.46989954456820954,0.9680136628655892,0.7189566037168994,0.5,4.0,4.0
29,4,Charles Oakley,0.04318916615208,0.8305828614217242,0.0,Safe,Improved,-2.3972841172039163,-0.8853060445871908,-1.6412950808955535,0.5,14.0,14.0
29,4,Veron Davis,0.059886034153982,0.7578642439430301,22.0,Safe,Improved,0.23096757275386573,-0.25568884327675817,-0.01236063526144622,0.5,9.0,9.0
29,4,Johnny Weir,0.0967264512436749,0.7794695982874605,24.0,Safe,Improved,0.46989954456820954,1.133515425480665,0.8017074850244372,0.5,3.0,3.0
29,4,Nev Schulman,0.0724726080035167,0.798914923968624,24.0,Safe,Improved,0.46989954456820954,0.21893450526551825,0.3444170249168639,0.5,7.0,7.0
29,4,AJ McLean,0.07681840776346,0.7216903398138484,24.0,Safe,Improved,0.46989954456820954,0.38280896854805496,0.42635425655813225,0.5,6.0,6.0
29,4,Nelly,0.0554552687077955,0.8279851525077371,21.0,Safe,Improved,0.11150158684669381,-0.4227672522078902,-0.1556328326805982,0.5,10.0,10.0
29,4,Kaitlyn Bristowe,0.0977758166854221,0.7377170251538849,25.0,Safe,Improved,0.5893655304753814,1.1730856330495032,0.8812255817624424,0.5,2.0,2.0
29,4,Carole Baskin,0.0336350405029373,0.8189136329782517,0.0,Safe,Improved,-2.3972841172039163,-1.2455797109715816,-1.821431914087749,0.5,15.0,15.0
29,4,Monica Aldama,0.0836955119053919,0.7750857311708198,24.0,Safe,Improved,0.46989954456820954,0.6421356316366241,0.5560175881024169,0.5,5.0,5.0
29,4,Jeannie Mai,0.04430227569483,0.8443313425515591,21.0,Safe,Improved,0.11150158684669381,-0.8433321297800332,-0.3659152714666697,0.5,12.0,12.0
29,5,Anne Heche,0.0408905118465507,0.8442370699381969,0.0,Safe,Improved,-1.8648555706396077,-0.9690553205318617,-1.4169554455857347,0.5,14.0,14.0
29,5,Jesse Metcalfe,0.0180764475036047,0.946049339268118,19.0,Eliminated,Improved,-0.012995509203063423,-1.8267507599321078,-0.9198731345675856,0.5,12.0,13.0
29,5,Chrishell Stause,0.0490521858698615,0.8135029520917025,19.0,Safe,Improved,-0.012995509203063423,-0.6622169386269048,-0.3376062239149841,0.5,11.0,11.0
29,5,Skai Jackson,0.0765750484858772,0.755612644548488,24.0,Safe,Improved,0.47433608591181664,0.3725059143528242,0.4234210001323204,0.5,6.0,6.0
29,5,Justina Machado,0.0731600484789078,0.7717001389103383,24.0,Safe,Improved,0.47433608591181664,0.24411888574189128,0.35922748582685393,0.5,7.0,7.0
29,5,Charles Oakley,0.0451292968873913,0.8041577392272365,0.0,Safe,Improved,-1.8648555706396077,-0.8096980686421488,-1.3372768196408782,0.5,13.0,12.0
29,5,Veron Davis,0.0566005987283877,0.7819163220111957,21.0,Safe,Improved,0.1819371288428886,-0.3784341287712861,-0.09824849996419877,0.5,10.0,10.0
29,5,Johnny Weir,0.1090665623639528,0.7257133604583031,29.0,Safe,Improved,0.9616676810266968,1.594025361897112,1.2778465214619044,0.5,1.0,1.0
29,5,Nev Schulman,0.096199214140173,0.7304482110775817,26.0,Safe,Improved,0.6692687239577687,1.11027701601664,0.8897728699872043,0.5,3.0,3.0
29,5,AJ McLean,0.0861048577772231,0.6976052726211188,24.0,Safe,Improved,0.47433608591181664,0.7307793830637477,0.6025577344877822,0.5,5.0,5.0
29,5,Nelly,0.0653452389209981,0.7724831564791937,24.0,Safe,Improved,0.47433608591181664,-0.04967911608907355,0.21232848491137155,0.5,8.0,8.0
29,5,Kaitlyn Bristowe,0.1004286281642524,0.7712403617857474,27.0,Safe,Improved,0.7667350429807447,1.269281964247618,1.0180085036141815,0.5,2.0,2.0
29,5,Carole Baskin,0.033146279330351,0.8406736978344413,0.0,Safe,Improved,-1.8648555706396077,-1.2601999763438505,-1.562527773491729,0.5,15.0,15.0
29,5,Monica Aldama,0.0894026013114409,0.7797541432543084,26.0,Safe,Improved,0.6692687239577687,0.8547581510330247,0.7620134374953966,0.5,4.0,4.0
29,5,Jeannie Mai,0.0608224801910266,0.7646486765949997,24.0,Safe,Improved,0.47433608591181664,-0.2197123674156226,0.12731185924809701,0.5,9.0,9.0
29,6,Anne Heche,0.0518451159625971,0.8770160757143028,0.0,Safe,Improved,-1.5628368858812711,-0.687000589062322,-1.1249187374717966,0.5,14.0,14.0
29,6,Jesse Metcalfe,0.0534355761485891,0.8858254165078332,0.0,Safe,Improved,-1.5628368858812711,-0.6132804293791208,-1.0880586576301958,0.5,13.0,12.0
29,6,Chrishell Stause,0.0650120549587607,0.8646549110703536,24.0,Safe,Improved,0.5364962444070034,-0.07669367670743721,0.2299012838497831,0.5,8.0,8.0
29,6,Skai Jackson,0.0517067099370524,0.7266322780229469,18.0,Safe,Improved,0.011662961834934817,-0.6934159111144795,-0.34087647463977233,0.5,10.0,11.0
29,6,Justina Machado,0.1003755153221011,0.6909285959097253,27.0,Safe,Improved,0.7989128856930378,1.5624545194544097,1.1806837025737238,0.5,1.0,1.0
29,6,Charles Oakley,0.055623043509987,0.7676690767322617,0.0,Safe,Improved,-1.5628368858812711,-0.5118881124859671,-1.0373624991836192,0.5,12.0,10.0
29,6,Veron Davis,0.0206428147652929,0.95,21.0,Eliminated,Improved,0.27407960312096913,-2.1332729616800084,-0.9295966792795196,0.5,11.0,13.0
29,6,Johnny Weir,0.0553210781855353,0.8255749641706194,22.0,Safe,Improved,0.36155181688298055,-0.5258846476607755,-0.08216641538889746,0.5,9.0,9.0
29,6,Nev Schulman,0.0820415750534409,0.7989163119980784,26.0,Safe,Improved,0.7114406719310263,0.7126495283380165,0.7120451001345214,0.5,5.0,5.0
29,6,AJ McLean,0.0846396631213858,0.8111058487066107,27.0,Safe,Improved,0.7989128856930378,0.8330747165488467,0.8159938011209422,0.5,4.0,4.0
29,6,Nelly,0.0694830484099149,0.8165333562217252,24.0,Safe,Improved,0.5364962444070034,0.13054341986663204,0.3335198321368177,0.5,7.0,7.0
29,6,Kaitlyn Bristowe,0.0942748014577227,0.7825019131536097,27.0,Safe,Improved,0.7989128856930378,1.2796774941477485,1.039295189920393,0.5,2.0,2.0
29,6,Carole Baskin,0.0492755659140301,0.8744496419853605,0.0,Safe,Improved,-1.5628368858812711,-0.806102998266101,-1.1844699420736862,0.5,15.0,15.0
29,6,Monica Aldama,0.0934979547510333,0.7985803989227063,27.0,Safe,Improved,0.7989128856930378,1.2436695111935623,1.0212911984433,0.5,3.0,3.0
29,6,Jeannie Mai,0.0728254825025562,0.8238477292396545,25.0,Safe,Improved,0.6239684581690149,0.28547013680699124,0.4547192974880031,0.5,6.0,6.0
29,7,Anne Heche,0.0536182429791831,0.8300855306268998,0.0,Safe,Improved,-1.3542926298004365,-0.541457632727166,-0.9478751312638012,0.5,12.0,11.0
29,7,Jesse Metcalfe,0.0445149400002575,0.891314522494792,0.0,Safe,Improved,-1.3542926298004365,-0.9192084629439472,-1.1367505463721919,0.5,15.0,15.0
29,7,Chrishell Stause,0.0623097573555029,0.8439664633753712,26.0,Safe,Improved,0.6771463149002185,-0.18079439004517972,0.24817596242751938,0.5,7.0,7.0
29,7,Skai Jackson,0.1016528129234605,0.8114856596569762,27.0,Safe,Improved,0.7552785820040898,1.4517857776660985,1.103532179835094,0.5,2.0,2.0
29,7,Justina Machado,0.0871693630281567,0.8415040878285311,26.0,Safe,Improved,0.6771463149002185,0.8507802706517773,0.7639632927759978,0.5,4.0,5.0
29,7,Charles Oakley,0.0449382959733355,0.8397522008800775,0.0,Safe,Improved,-1.3542926298004365,-0.9016408755882726,-1.1279667526943546,0.5,14.0,14.0
29,7,Veron Davis,0.059723307322913,0.8466487717582294,0.0,Safe,Improved,-1.3542926298004365,-0.28812176884240476,-0.8212071993214206,0.5,11.0,10.0
29,7,Johnny Weir,0.0848604734950812,0.8180422862504331,27.0,Safe,Improved,0.7552785820040898,0.7549705475197189,0.7551245647619044,0.5,5.0,4.0
29,7,Nev Schulman,0.1022998690661359,0.8164229134040901,30.0,Safe,Improved,0.9896753833157038,1.478636031432051,1.2341557073738774,0.5,1.0,1.0
29,7,AJ McLean,0.0792135659478861,0.7894352905204529,26.0,Safe,Improved,0.6771463149002185,0.5206463666099329,0.5988963407550757,0.5,6.0,6.0
29,7,Nelly,0.0932513185795075,0.7458933535502734,27.0,Safe,Improved,0.7552785820040898,1.1031572116569286,0.9292178968305091,0.5,3.0,3.0
29,7,Kaitlyn Bristowe,0.058021148570059,0.8201238226462241,24.0,Safe,Improved,0.5208817806924757,-0.35875458020108436,0.08106360024569567,0.5,9.0,9.0
29,7,Carole Baskin,0.0458342874558343,0.8574187175411778,0.0,Safe,Improved,-1.3542926298004365,-0.8644607963176347,-1.1093767130590355,0.5,13.0,12.5
29,7,Monica Aldama,0.0186595742382568,0.95,22.0,Eliminated,Improved,0.36461724648473304,-1.9921032028822874,-0.8137429781987772,0.5,10.0,12.5
29,7,Jeannie Mai,0.0639330430644294,0.8568033578451901,25.0,Safe,Improved,0.599014047796347,-0.11343449598852885,0.2427897759039091,0.5,8.0,8.0
30,2,Martin Kove,0.0177287295558572,0.9381649088127292,15.0,Eliminated,Improved,-2.569118199718579,-1.8071803924454701,-2.188149296082025,0.5,15.0,15.0
30,2,Brian Austin Green,0.0387761573629263,0.826458999002866,23.0,Safe,Improved,-0.642279549929645,-1.0299408705134083,-0.8361102102215267,0.5,13.0,13.0
30,2,Melora Hardin,0.0792732568129285,0.762126554835691,27.0,Safe,Improved,0.32113977496482204,0.4655362255326559,0.393338000248739,0.5,6.0,6.0
30,2,Matt James,0.032296877132869,0.7898631496768007,22.0,Safe,Improved,-0.8831343811532617,-1.269207764056675,-1.0761710726049682,0.5,14.0,14.0
30,2,"Mike ""The Miz"" Mizanin",0.0665266961049201,0.7779412918491104,26.0,Safe,Improved,0.0802849437412053,-0.005168833621555643,0.03755805505982483,0.5,8.0,8.0
30,2,Suni Lee,0.0907094253402656,0.7285215524249169,28.0,Safe,Improved,0.5619946061884389,0.8878511155229944,0.7249228608557167,0.5,4.0,4.0
30,2,Iman Shumpert,0.0607917187096453,0.7797433199709751,25.0,Safe,Improved,-0.16056988748241147,-0.21695010826726127,-0.18875999787483638,0.5,9.0,9.0
30,2,Cody Rigsby,0.0438396752699821,0.8106423887836427,24.0,Safe,Improved,-0.40142471870602825,-0.8429552552900286,-0.6221899869980284,0.5,12.0,12.0
30,2,Melanie C,0.0975767760120755,0.7309149925879954,30.0,Safe,Improved,1.0437042686356723,1.1414486763282459,1.092576472481959,0.5,3.0,3.0
30,2,Jimmie Allen,0.0838738551513429,0.6909657413616339,27.0,Safe,Improved,0.32113977496482204,0.6354271445526828,0.4782834597587524,0.5,5.0,5.0
30,2,Olivia Jade,0.0728008020500872,0.7306279134379428,27.0,Safe,Improved,0.32113977496482204,0.2265213828777233,0.27383057892127266,0.5,7.0,7.0
30,2,JoJo Siwa,0.1024490637576822,0.7329847906725002,31.0,Safe,Improved,1.284559099859289,1.3213725431695376,1.3029658215144133,0.5,2.0,2.0
30,2,Christine Chiu,0.0561332790186654,0.8007420033095638,24.0,Safe,Improved,-0.40142471870602825,-0.3889769930512769,-0.3952008558786526,0.5,10.0,10.0
30,2,Kenya Moore,0.0498557241903689,0.7968047940779113,24.0,Safe,Improved,-0.40142471870602825,-0.6207945699244346,-0.5111096443152314,0.5,11.0,11.0
30,2,Amanda Kloots,0.1073679635303832,0.6965623511922616,32.0,Safe,Improved,1.5254139310829058,1.503017699186264,1.5142158151345848,0.5,1.0,1.0
30,3,Martin Kove,0.0396823318619356,0.9118506693863708,0.0,Safe,Improved,-3.4152464675608805,-1.1147447272639432,-2.264995597412412,0.5,15.0,15.0
30,3,Brian Austin Green,0.054826515668116,0.8645494904675458,19.0,Safe,Improved,-0.1489872620076895,-0.48912622790794735,-0.31905674495781844,0.5,13.0,14.0
30,3,Melora Hardin,0.0682407570342941,0.8856033736977202,23.0,Safe,Improved,0.538646254950877,0.06502694805143171,0.3018366015011544,0.5,6.0,5.0
30,3,Matt James,0.0641984064346102,0.8453184753964205,20.0,Safe,Improved,0.022921117231952136,-0.10196582940105602,-0.03952235608455194,0.5,7.0,8.0
30,3,"Mike ""The Miz"" Mizanin",0.0725648397213866,0.8864606700167563,22.0,Safe,Improved,0.3667378757112354,0.24365830622908669,0.30519809097016104,0.5,5.0,6.0
30,3,Suni Lee,0.0561508433969549,0.8868991804520509,21.0,Safe,Improved,0.19482949647159375,-0.4344171767649202,-0.11979384014666322,0.5,9.0,9.0
30,3,Iman Shumpert,0.0587668964626464,0.9218113963739532,19.0,Safe,Improved,-0.1489872620076895,-0.3263459056987538,-0.23766658385322165,0.5,11.0,10.5
30,3,Cody Rigsby,0.0596146508107633,0.8650914883527889,18.0,Safe,Improved,-0.3208956412473311,-0.2913244869231199,-0.3061100640852255,0.5,12.0,12.5
30,3,Melanie C,0.0789777782141261,0.8514232152707881,22.0,Safe,Improved,0.3667378757112354,0.5085819896469187,0.43765993267907705,0.5,4.0,4.0
30,3,Jimmie Allen,0.0549255657224942,0.9006882858398013,20.0,Safe,Improved,0.022921117231952136,-0.48503438993408904,-0.23105663635106846,0.5,10.0,10.5
30,3,Olivia Jade,0.1213316511780072,0.7526241346980351,24.0,Safe,Improved,0.7105546341905187,2.258254787118124,1.4844047106543212,0.5,1.0,1.0
30,3,JoJo Siwa,0.0960793622121609,0.8192652531091053,24.0,Safe,Improved,0.7105546341905187,1.2150622763623184,0.9628084552764186,0.5,2.0,2.0
30,3,Christine Chiu,0.0205740973736652,0.95,21.0,Eliminated,Improved,0.19482949647159375,-1.9041213710561005,-0.8546459372922534,0.5,14.0,12.5
30,3,Kenya Moore,0.0599032347292651,0.8646995907218242,21.0,Safe,Improved,0.19482949647159375,-0.2794028515057205,-0.04228667751706336,0.5,8.0,7.0
30,3,Amanda Kloots,0.0941630691795735,0.8273662568615923,24.0,Safe,Improved,0.7105546341905187,1.1358986590477678,0.9232266466191432,0.5,3.0,3.0
30,4,Martin Kove,0.0389982267051437,0.806680047357897,0.0,Safe,Improved,-2.3895474885116292,-1.0311886144560418,-1.7103680514838355,0.5,14.0,13.0
30,4,Brian Austin Green,0.0188096573915781,0.943653001250222,26.0,Eliminated,Improved,-0.15471890213384656,-1.783606273249104,-0.9691625876914753,0.5,13.0,14.0
30,4,Melora Hardin,0.1085301442328073,0.7453456919679409,36.5,Safe,Improved,0.7478080269802581,1.5602304100908226,1.1540192185355402,0.5,1.0,1.0
30,4,Matt James,0.0458677470681266,0.8318583138119952,28.5,Eliminated,Improved,0.06016846194094025,-0.7751651019293888,-0.35749831999422427,0.5,12.0,12.0
30,4,"Mike ""The Miz"" Mizanin",0.0744520279526762,0.7664542745137849,32.5,Safe,Improved,0.40398824446059917,0.2901564355895857,0.34707234002509246,0.5,7.0,7.0
30,4,Suni Lee,0.0900984979310989,0.7429120572931174,34.0,Safe,Improved,0.5329206629054712,0.8732923738866176,0.7031065183960444,0.5,4.0,4.0
30,4,Iman Shumpert,0.0604644287990601,0.7738202882005275,31.5,Safe,Improved,0.31803329883068443,-0.23115423500992793,0.04343953191037825,0.5,9.0,9.0
30,4,Cody Rigsby,0.0501401799676925,0.7625030036876859,29.0,Safe,Improved,0.10314593475589762,-0.6159337116454939,-0.25639388844479816,0.5,11.0,11.0
30,4,Melanie C,0.0786558539350521,0.7823450235692214,33.0,Safe,Improved,0.4469657172755565,0.44683088113869823,0.44689829920712737,0.5,6.0,6.0
30,4,Jimmie Allen,0.0678869480536444,0.7904868320098656,32.5,Safe,Improved,0.40398824446059917,0.04547926353759122,0.2247337539990952,0.5,8.0,8.0
30,4,Olivia Jade,0.0946810462340261,0.704097450694064,35.0,Safe,Improved,0.6188756085353859,1.0440816067362053,0.8314786076357956,0.5,3.0,3.0
30,4,JoJo Siwa,0.1025789328629827,0.7215991567842919,35.0,Safe,Improved,0.6188756085353859,1.338431804339337,0.9786537064373615,0.5,2.0,2.0
30,4,Christine Chiu,0.0301811827248769,0.8539545538214105,0.0,Safe,Improved,-2.3895474885116292,-1.3597953367090179,-1.8746714126103234,0.5,15.0,15.0
30,4,Kenya Moore,0.0560653577954523,0.6689280406011162,29.5,Safe,Improved,0.14612340757085499,-0.39510536269954266,-0.12449097756434384,0.5,10.0,10.0
30,4,Amanda Kloots,0.0825897683457812,0.7537963025431953,34.0,Safe,Improved,0.5329206629054712,0.593445860379657,0.563183261642564,0.5,5.0,5.0
30,6,Martin Kove,0.0507903060064391,0.8586541236508636,0.0,Safe,Improved,-1.3567094289921486,-0.6166471580296855,-0.9866782935109171,0.5,13.0,12.5
30,6,Brian Austin Green,0.0527424099634683,0.8809394532634488,0.0,Safe,Improved,-1.3567094289921486,-0.5408262956140222,-0.9487678623030854,0.5,12.0,11.0
30,6,Melora Hardin,0.0609372656480028,0.819408577914004,34.0,Safe,Improved,0.5441746610792685,-0.22253329531761842,0.16082068288082502,0.5,8.0,8.0
30,6,Matt James,0.0457171486853386,0.8881439002692609,0.0,Safe,Improved,-1.3567094289921486,-0.8136915633089798,-1.0852004961505641,0.5,14.0,14.0
30,6,"Mike ""The Miz"" Mizanin",0.0572988758063975,0.864800974320903,34.0,Safe,Improved,0.5441746610792685,-0.36385049033766603,0.09016208537080123,0.5,9.0,9.0
30,6,Suni Lee,0.0725056344210363,0.8011634101089469,36.0,Safe,Improved,0.6559913722599401,0.22678893158297886,0.4413901519214595,0.5,6.0,6.0
30,6,Iman Shumpert,0.1088238919757935,0.7842554818232426,40.0,Safe,Improved,0.8796247946212833,1.6374113522385592,1.2585180734299213,0.5,1.0,1.0
30,6,Cody Rigsby,0.0671858982072654,0.842310946328972,36.0,Safe,Improved,0.6559913722599401,0.020167257517127838,0.338079314888534,0.5,7.0,7.0
30,6,Melanie C,0.0541849463504417,0.8071012391833337,0.0,Safe,Improved,-1.3567094289921486,-0.48479733643259165,-0.9207533827123702,0.5,11.0,10.0
30,6,Jimmie Allen,0.0951003275426765,0.7445688905704619,38.0,Safe,Improved,0.7678080834406117,1.1043800620815623,0.9360940727610869,0.5,3.0,3.0
30,6,Olivia Jade,0.0822929325297927,0.8317997252211585,36.0,Safe,Improved,0.6559913722599401,0.606933329453281,0.6314623508566106,0.5,5.0,5.0
30,6,JoJo Siwa,0.1075299586451338,0.7852630723840999,40.0,Safe,Improved,0.8796247946212833,1.5871542229060143,1.2333895087636488,0.5,2.0,2.0
30,6,Christine Chiu,0.0390570021281356,0.8886087136458072,0.0,Safe,Improved,-1.3567094289921486,-1.0723755611378354,-1.214542495064992,0.5,15.0,15.0
30,6,Kenya Moore,0.0179559559630513,0.95,32.0,Eliminated,Improved,0.4323579498985969,-1.8919525679608808,-0.729797309031142,0.5,10.0,12.5
30,6,Amanda Kloots,0.0878774461270263,0.8057927924597259,38.0,Safe,Improved,0.7678080834406117,0.8238391123597578,0.7958235979001848,0.5,4.0,4.0
30,7,Martin Kove,0.054934836281434,0.9276333559038884,0.0,Safe,Improved,-1.1733810594472907,-0.4593818978809003,-0.8163814786640955,0.5,12.0,11.0
30,7,Brian Austin Green,0.0580751962775391,0.8939815439271604,0.0,Safe,Improved,-1.1733810594472907,-0.3364151921180969,-0.7548981257826938,0.5,10.0,9.0
30,7,Melora Hardin,0.1029789602276625,0.8398875288697385,38.0,Safe,Improved,0.8719620716993628,1.4218761936292619,1.1469191326643124,0.5,2.0,2.0
30,7,Matt James,0.04638801227874,0.9374869187745836,0.0,Safe,Improved,-1.1733810594472907,-0.7940488767142931,-0.983714968080792,0.5,13.0,13.0
30,7,"Mike ""The Miz"" Mizanin",0.017358194085289,0.95,32.0,Eliminated,Improved,0.5490131562551543,-1.9307660418065657,-0.6908764427757057,0.5,9.0,12.0
30,7,Suni Lee,0.0668619806676441,0.8788386198461261,34.0,Safe,Improved,0.6566627947365571,0.00764788728659779,0.33215534101157745,0.5,7.0,7.0
30,7,Iman Shumpert,0.0577432889440333,0.8947174915498316,34.0,Safe,Improved,0.6566627947365571,-0.3494116484066575,0.1536255731649498,0.5,8.0,8.0
30,7,Cody Rigsby,0.0894844778300122,0.8789642592275902,36.0,Safe,Improved,0.7643124332179599,0.8934743389147493,0.8288933860663545,0.5,5.0,5.0
30,7,Melanie C,0.0432827028082471,0.9398407235839604,0.0,Safe,Improved,-1.1733810594472907,-0.9156431131821329,-1.0445120863147117,0.5,14.0,14.0
30,7,Jimmie Allen,0.0914578703144898,0.9102193046558764,38.0,Safe,Improved,0.8719620716993628,0.9707462355426044,0.9213541536209836,0.5,4.0,4.0
30,7,Olivia Jade,0.0995530330809512,0.8671781111872163,42.0,Safe,Improved,1.0872613486621683,1.2877275686509333,1.1874944586565508,0.5,1.0,1.0
