Season,Week,Contestant,Est_Fan_Votes,Certainty,Judge Score,Official Result,Model,New_Score,Dynamic_Weight_J
27,2,Danelle Umstead,0.0298590004142473,0.9146380207592784,18.5,Eliminated,Improved,0.4599743856115512,0.3833333333333333
27,2,Mary Lou Retton,0.0793544717781523,0.0722887245841037,23.0,Safe,Improved,0.8366605310663038,0.3833333333333333
27,2,DeMarcus Ware,0.0799090004287992,0.0722887245841036,23.5,Safe,Improved,0.8475092585148836,0.3833333333333333
27,2,Nikki Glaser,0.0983508673273711,0.0722887245841034,0.0,Safe,Improved,0.6166666666666667,0.3833333333333333
27,2,Bobby Bones,0.0754727712236236,0.0722887245841035,19.5,Safe,Improved,0.7607194389262426,0.3833333333333333
27,2,Tinashe,0.082681643682034,0.0722887245841032,26.0,Safe,Improved,0.9017528957577844,0.3833333333333333
27,2,Alexis Ren,0.0810180577300931,0.0722887245841031,24.5,Safe,Improved,0.8692067134120437,0.3833333333333333
27,2,Joe Amabile,0.0732546566210358,0.0722887245841026,17.5,Safe,Improved,0.7173245291319222,0.3833333333333333
27,3,Juan Pablo Di Pace,0.0870564859472361,0.1812118081180823,30.0,Safe,Improved,0.9870783077417848,0.425
27,3,Evanna Lynch,0.083735452736904,0.1812118081180813,27.0,Safe,Improved,0.9231361290631153,0.425
27,3,Nancy McKeon,0.0077770271623494,0.9274269656542724,22.0,Eliminated,Improved,0.3618788733634157,0.425
27,3,John Schneider,0.0770933863162398,0.1812118081180819,21.0,Safe,Improved,0.7952517717057758,0.425
27,3,Milo Manheim,0.083735452736904,0.1812118081180813,27.0,Safe,Improved,0.9231361290631153,0.425
27,3,Danelle Umstead,0.0890578389704675,0.1812118081180814,0.0,Safe,Improved,0.575,0.425
27,3,Mary Lou Retton,0.0804144195265719,0.1812118081180814,24.0,Safe,Improved,0.8591939503844455,0.425
27,3,DeMarcus Ware,0.0826284416667933,0.1812118081180814,26.0,Safe,Improved,0.9018220695035586,0.425
27,3,Nikki Glaser,0.0890578389704675,0.1812118081180809,0.0,Safe,Improved,0.575,0.425
27,3,Bobby Bones,0.0793074084564612,0.1812118081180816,23.0,Safe,Improved,0.837879890824889,0.425
27,3,Tinashe,0.083735452736904,0.1812118081180812,27.0,Safe,Improved,0.9231361290631153,0.425
27,3,Alexis Ren,0.0826284416667933,0.1812118081180813,26.0,Safe,Improved,0.9018220695035586,0.425
27,3,Joe Amabile,0.0737723531059077,0.1812118081180798,18.0,Safe,Improved,0.7313095930271061,0.425
27,4,Juan Pablo Di Pace,0.0751582375478927,0.4709275862068935,24.0,Safe,Improved,0.7435641492823359,0.4666666666666667
27,4,Evanna Lynch,0.0751582375478926,0.4709275862068983,24.0,Safe,Improved,0.7435641492823353,0.4666666666666667
27,4,Nancy McKeon,0.1121689655172413,0.4709275862068974,0.0,Safe,Improved,0.5333333333333329,0.4666666666666667
27,4,John Schneider,0.0712789272030651,0.4709275862068973,21.0,Safe,Improved,0.6768432074384003,0.4666666666666667
27,4,Milo Manheim,0.081623754789272,0.470927586206897,29.0,Safe,Improved,0.8547657190222284,0.4666666666666667
27,4,Danelle Umstead,0.1121689655172414,0.470927586206897,0.0,Safe,Improved,0.5333333333333333,0.4666666666666667
27,4,Mary Lou Retton,0.0777444444444444,0.4709275862068962,26.0,Safe,Improved,0.7880447771782928,0.4666666666666667
27,4,DeMarcus Ware,0.0725720306513409,0.4709275862068968,22.0,Safe,Improved,0.6990835213863784,0.4666666666666667
27,4,Nikki Glaser,0.1121689655172414,0.470927586206896,0.0,Safe,Improved,0.5333333333333333,0.4666666666666667
27,4,Bobby Bones,0.0699858237547892,0.4709275862068967,20.0,Safe,Improved,0.6546028934904217,0.4666666666666667
27,4,Tinashe,1.3877787807814457e-17,0.9583151193633952,26.0,Eliminated,Improved,0.4183908045977012,0.4666666666666667
27,4,Alexis Ren,0.0764513409961685,0.4709275862068967,25.0,Safe,Improved,0.7658044632303141,0.4666666666666667
27,4,Joe Amabile,0.0635203065134099,0.4709275862068972,15.0,Safe,Improved,0.5434013237505291,0.4666666666666667
27,6,Juan Pablo Di Pace,0.0782796943231441,0.4592152838427928,30.0,Safe,Improved,0.8857930349791243,0.55
27,6,Evanna Lynch,0.0769696506550218,0.4592152838427956,29.0,Safe,Improved,0.8618400637169812,0.55
27,6,Nancy McKeon,0.1049034934497816,0.4592152838427957,0.0,Safe,Improved,0.44999999999999996,0.55
27,6,John Schneider,0.0638692139737991,0.4592152838427951,19.0,Safe,Improved,0.6223103510955519,0.55
27,6,Milo Manheim,0.0782796943231441,0.4592152838427956,30.0,Safe,Improved,0.8857930349791243,0.55
27,6,Danelle Umstead,0.1049034934497816,0.4592152838427952,0.0,Safe,Improved,0.44999999999999996,0.55
27,6,Mary Lou Retton,1.3877787807814457e-17,0.9510496472959358,24.0,Eliminated,Improved,0.4400000000000001,0.55
27,6,DeMarcus Ware,0.073039519650655,0.4592152838427952,26.0,Safe,Improved,0.7899811499305525,0.55
27,6,Nikki Glaser,0.1049034934497816,0.4592152838427952,0.0,Safe,Improved,0.44999999999999996,0.55
27,6,Bobby Bones,0.0677993449781659,0.4592152838427954,22.0,Safe,Improved,0.6941692648819806,0.55
27,6,Tinashe,0.1049034934497816,0.4592152838427945,0.0,Safe,Improved,0.44999999999999996,0.55
27,6,Alexis Ren,0.0743495633187772,0.4592152838427953,27.0,Safe,Improved,0.8139341211926951,0.55
27,6,Joe Amabile,0.0677993449781659,0.4592152838427938,22.0,Safe,Improved,0.6941692648819806,0.55
27,7,Juan Pablo Di Pace,0.0551995073891625,0.6421793103448232,28.0,Safe,Improved,0.7430063752786714,0.5916666666666667
27,7,Evanna Lynch,0.0572684729064039,0.6421793103448286,29.5,Safe,Improved,0.7798911987565571,0.5916666666666667
27,7,Nancy McKeon,0.1242379310344827,0.6421793103448281,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
27,7,John Schneider,0.0,0.9703840848806364,27.0,Eliminated,Improved,0.5415254237288135,0.5916666666666667
27,7,Milo Manheim,0.0565788177339901,0.6421793103448272,29.0,Safe,Improved,0.7675962575972619,0.5916666666666667
27,7,Danelle Umstead,0.1242379310344827,0.6421793103448281,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
27,7,Mary Lou Retton,0.1242379310344827,0.6421793103448277,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
27,7,DeMarcus Ware,0.0531305418719211,0.6421793103448278,26.5,Eliminated,Improved,0.7061215518007855,0.5916666666666667
27,7,Nikki Glaser,0.1242379310344827,0.6421793103448274,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
27,7,Bobby Bones,0.0531305418719212,0.6421793103448268,26.5,Safe,Improved,0.7061215518007858,0.5916666666666667
27,7,Tinashe,0.1242379310344827,0.642179310344827,0.0,Safe,Improved,0.4083333333333333,0.5916666666666667
27,7,Alexis Ren,0.0545098522167487,0.6421793103448279,27.5,Safe,Improved,0.7307114341193761,0.5916666666666667
27,7,Joe Amabile,0.0489926108374384,0.6421793103448274,23.5,Safe,Improved,0.6323519048450142,0.5916666666666667
28,2,Kate Flannery,0.1207135518957848,0.6237404104691815,21.0,Safe,Improved,0.9159806633883183,0.3833333333333333
28,2,James Van Der Beek,0.1066965390264779,0.692605877448893,20.0,Safe,Improved,0.8325945271050701,0.3833333333333333
28,2,Kel Mitchell,0.1145528364072353,0.6580275131546258,20.0,Safe,Improved,0.8703788796916303,0.3833333333333333
28,2,Ray Lewis,0.0605539297549646,0.7364537489443799,15.0,Safe,Improved,0.5308135301391982,0.3833333333333333
28,2,Lamar Odom,0.0400558826302644,0.7555634058330304,12.0,Safe,Improved,0.38431283560813184,0.3833333333333333
28,2,Sailor Brinkley-Cook,0.0705441858588542,0.6933375792982255,18.0,Safe,Improved,0.6267776854337723,0.3833333333333333
28,2,Sean Spicer,0.0667038656319816,0.6914194539330767,16.0,Safe,Improved,0.5763634699935327,0.3833333333333333
28,2,Mary Wilson,0.0278132809364676,0.9115227479125504,15.0,Eliminated,Improved,0.3733495036499703,0.3833333333333333
28,2,Lauren Alaina,0.0883963674262487,0.6871680631968777,19.0,Safe,Improved,0.7286088167693221,0.3833333333333333
28,2,Ally Brooke,0.0960561027040484,0.7109985966237574,20.0,Safe,Improved,0.7814200388956181,0.3833333333333333
28,2,Karamo Brown,0.0796932716854484,0.6756446129255014,19.0,Safe,Improved,0.6867518424049828,0.3833333333333333
28,2,Hannah Brown,0.128220186042224,0.5877944805160983,24.0,Safe,Improved,1.0,0.3833333333333333
28,4,Kate Flannery,0.0717207019946568,0.7289765048689891,26.0,Safe,Improved,0.6720906689321474,0.4666666666666667
28,4,James Van Der Beek,0.0800315684338151,0.7161305032746481,28.0,Safe,Improved,0.7352008441248947,0.4666666666666667
28,4,Kel Mitchell,0.1305834986821925,0.5792783783661442,32.0,Safe,Improved,1.0,0.4666666666666667
28,4,Ray Lewis,0.0439606079089347,0.7683152337583399,0.0,Safe,Improved,0.17954533143956183,0.4666666666666667
28,4,Lamar Odom,0.0261924809514214,0.9109950497883116,20.0,Eliminated,Improved,0.3986428414135943,0.4666666666666667
28,4,Sailor Brinkley-Cook,0.0951652525511186,0.6581204902152504,31.0,Safe,Improved,0.8407603244753845,0.4666666666666667
28,4,Sean Spicer,0.067105691921452,0.7252827289728001,21.0,Safe,Improved,0.5803252294071313,0.4666666666666667
28,4,Mary Wilson,0.0553518558100933,0.780095663057459,0.0,Safe,Improved,0.2260698331971468,0.4666666666666667
28,4,Lauren Alaina,0.1047691379083802,0.691751775198802,32.0,Safe,Improved,0.894568155867277,0.4666666666666667
28,4,Ally Brooke,0.1146224665289105,0.6967628959130141,32.0,Safe,Improved,0.9348114381399153,0.4666666666666667
28,4,Karamo Brown,0.086882277258111,0.6382940341904285,28.0,Safe,Improved,0.7631807298671969,0.4666666666666667
28,4,Hannah Brown,0.1236144600509131,0.6612316532829634,32.0,Safe,Improved,0.971536827846872,0.4666666666666667
28,7,Kate Flannery,0.0703863090629022,0.8134640972429636,24.0,Safe,Improved,0.7567789750641621,0.5916666666666667
28,7,James Van Der Beek,0.1244994437282686,0.8304954292725835,27.0,Safe,Improved,1.0,0.5916666666666667
28,7,Kel Mitchell,0.0955331168453497,0.8215277192922692,25.5,Safe,Improved,0.8721258572726966,0.5916666666666667
28,7,Ray Lewis,0.0562031922646121,0.8695748544771342,0.0,Safe,Improved,0.18433525607931994,0.5916666666666667
28,7,Lamar Odom,0.0852992775376006,0.8494555366098663,0.0,Safe,Improved,0.27976461006423775,0.5916666666666667
28,7,Sailor Brinkley-Cook,0.0799817472986224,0.8719373614029422,0.0,Safe,Improved,0.26232417191800894,0.5916666666666667
28,7,Sean Spicer,0.0705106335162773,0.8270670762750367,21.0,Safe,Improved,0.6914459937233132,0.5916666666666667
28,7,Mary Wilson,0.072987432175635,0.8844375201869955,0.0,Safe,Improved,0.23938421393083353,0.5916666666666667
28,7,Lauren Alaina,0.1166932271854712,0.7602317068007768,27.0,Safe,Improved,0.9743971673592424,0.5916666666666667
28,7,Ally Brooke,0.0925054843023067,0.8545068165875352,27.0,Safe,Improved,0.8950661970229501,0.5916666666666667
28,7,Karamo Brown,0.0303761503452347,0.95,24.5,Eliminated,Improved,0.6365104280524673,0.5916666666666667
28,7,Hannah Brown,0.1050239857377188,0.8172161952596304,26.0,Safe,Improved,0.9142108035950616,0.5916666666666667
28,9,Kate Flannery,0.0748550999876337,0.8881298293758391,0.0,Safe,Improved,0.18496499367148292,0.675
28,9,James Van Der Beek,0.0951643874040649,0.8362141407356714,36.0,Safe,Improved,0.8426487115353708,0.675
28,9,Kel Mitchell,0.0983579650123106,0.8443485343379127,37.0,Safe,Improved,0.8674149582533118,0.675
28,9,Ray Lewis,0.0702157506690654,0.8791319260803189,0.0,Safe,Improved,0.17350128288236435,0.675
28,9,Lamar Odom,0.0746170479444512,0.8551255253959809,0.0,Safe,Improved,0.18437677330082003,0.675
28,9,Sailor Brinkley-Cook,0.0981786552508379,0.8208133913757198,0.0,Safe,Improved,0.24259688852390765,0.675
28,9,Sean Spicer,0.0286208671782935,0.95,25.0,Eliminated,Improved,0.4925964140035879,0.675
28,9,Mary Wilson,0.0807407087314526,0.8616944442020041,0.0,Safe,Improved,0.19950817889511008,0.675
28,9,Lauren Alaina,0.0790465980384671,0.8521736237315921,35.0,Safe,Improved,0.7859470756949458,0.675
28,9,Ally Brooke,0.1315270906839261,0.7706404362086356,40.0,Safe,Improved,1.0,0.675
28,9,Karamo Brown,0.0752429955488933,0.8355999534185716,0.0,Safe,Improved,0.18592347345503046,0.675
28,9,Hannah Brown,0.0934328335506031,0.8209742434298031,35.5,Safe,Improved,0.829932587265277,0.675
29,2,Anne Heche,0.0671725173069383,0.7657422751679913,18.0,Safe,Improved,0.6981298747899193,0.3833333333333333
29,2,Jesse Metcalfe,0.0903817566746768,0.7466025594896251,20.0,Safe,Improved,0.865827362377555,0.3833333333333333
29,2,Chrishell Stause,0.0725076927982965,0.7635650960608799,18.0,Safe,Improved,0.7286682622068938,0.3833333333333333
29,2,Skai Jackson,0.0325459244586523,0.8103427670016654,15.0,Safe,Improved,0.4476555496421797,0.3833333333333333
29,2,Justina Machado,0.1031670584724047,0.7493484957602881,21.0,Safe,Improved,0.9564342958256233,0.3833333333333333
29,2,Charles Oakley,0.017843526542571,0.9289196908554124,15.0,Eliminated,Improved,0.3634994568862675,0.3833333333333333
29,2,Veron Davis,0.0496865169939594,0.7983522937385424,18.0,Safe,Improved,0.5980405238780251,0.3833333333333333
29,2,Johnny Weir,0.0789041433533107,0.7335231183039721,18.0,Safe,Improved,0.765281356838729,0.3833333333333333
29,2,Nev Schulman,0.0949864461080151,0.7489780420169517,21.0,Safe,Improved,0.9096087115320084,0.3833333333333333
29,2,AJ McLean,0.0844886672515418,0.7448132724581022,19.0,Safe,Improved,0.8146712496187611,0.3833333333333333
29,2,Nelly,0.0551679725004243,0.7905648200237838,18.0,Safe,Improved,0.6294162137942192,0.3833333333333333
29,2,Kaitlyn Bristowe,0.1077340738859321,0.7115692225887278,22.0,Safe,Improved,1.0,0.3833333333333333
29,2,Carole Baskin,0.0430766921857994,0.8347069091279502,16.0,Safe,Improved,0.525357596455556,0.3833333333333333
29,2,Monica Aldama,0.0395856414090548,0.8121029470214323,16.0,Safe,Improved,0.5053749246043222,0.3833333333333333
29,2,Jeannie Mai,0.0627513700584219,0.7648698297962598,18.0,Safe,Improved,0.6728233581211838,0.3833333333333333
29,3,Anne Heche,0.0404351066043993,0.7938989280827671,15.0,Safe,Improved,0.47823102690633557,0.425
29,3,Jesse Metcalfe,0.0606514529698907,0.7397584610341126,20.0,Safe,Improved,0.6730693610055999,0.425
29,3,Chrishell Stause,0.0903937416690766,0.7104139869866823,22.0,Safe,Improved,0.864869684411461,0.425
29,3,Skai Jackson,0.0483932587318061,0.8040242087296515,18.0,Safe,Improved,0.5731996436890864,0.425
29,3,Justina Machado,0.0553143272957003,0.789732306239907,19.0,Safe,Improved,0.6272986536617089,0.425
29,3,Charles Oakley,0.0277861317177158,0.8436283488495726,0.0,Safe,Improved,0.14609826865046374,0.425
29,3,Veron Davis,0.0853134641999379,0.711540679729769,22.0,Safe,Improved,0.8381578070603614,0.425
29,3,Johnny Weir,0.1093580771714085,0.7023424784531385,24.0,Safe,Improved,1.0,0.425
29,3,Nev Schulman,0.1019049779710754,0.7379576876658985,24.0,Safe,Improved,0.9608119294793893,0.425
29,3,AJ McLean,0.0744009773695128,0.6993334152386774,21.0,Safe,Improved,0.7630720939322145,0.425
29,3,Nelly,0.0459379651764273,0.815619122726807,18.0,Safe,Improved,0.560289817265109,0.425
29,3,Kaitlyn Bristowe,0.0945978994078104,0.7608039349776234,23.0,Safe,Improved,0.9046832957663062,0.425
29,3,Carole Baskin,0.0187372794213022,0.9267051848291132,12.0,Eliminated,Improved,0.3110197979511073,0.425
29,3,Monica Aldama,0.0680259086284525,0.7801303270480624,21.0,Safe,Improved,0.7295522605470308,0.425
29,3,Jeannie Mai,0.0787494316654838,0.7440099335426069,22.0,Safe,Improved,0.8036444102913671,0.425
29,4,Anne Heche,0.0182288372861245,0.9433680941612096,21.0,Eliminated,Improved,0.43706049083427195,0.4666666666666667
29,4,Jesse Metcalfe,0.0513604357128059,0.8264121925071043,21.0,Safe,Improved,0.5952962123932369,0.4666666666666667
29,4,Chrishell Stause,0.0687722662310846,0.7421608851083235,22.0,Safe,Improved,0.6951213651142152,0.4666666666666667
29,4,Skai Jackson,0.1116700177019055,0.7467674623542867,28.0,Safe,Improved,1.0,0.4666666666666667
29,4,Justina Machado,0.091470162710669,0.7029019859032462,24.0,Safe,Improved,0.8368593090873221,0.4666666666666667
29,4,Charles Oakley,0.0423657651136027,0.8508810522441869,0.0,Safe,Improved,0.20233788076912984,0.4666666666666667
29,4,Veron Davis,0.0580474136696195,0.7978753846023192,22.0,Safe,Improved,0.6438997258252916,0.4666666666666667
29,4,Johnny Weir,0.0944130045318005,0.7261101811972656,24.0,Safe,Improved,0.8509142512305794,0.4666666666666667
29,4,Nev Schulman,0.0694224613554666,0.7535582840242209,24.0,Safe,Improved,0.7315600148085561,0.4666666666666667
29,4,AJ McLean,0.0786918548418163,0.7792871715262881,24.0,Safe,Improved,0.7758304163701457,0.4666666666666667
29,4,Nelly,0.055426229068806,0.8203959351967322,21.0,Safe,Improved,0.614714344205381,0.4666666666666667
29,4,Kaitlyn Bristowe,0.1007302388593763,0.7408318882922842,25.0,Safe,Improved,0.8977518779338743,0.4666666666666667
29,4,Carole Baskin,0.0333755801207122,0.8586171148453946,0.0,Safe,Improved,0.15940097229347386,0.4666666666666667
29,4,Monica Aldama,0.0823844103069084,0.7509812425234639,24.0,Safe,Improved,0.793465972943378,0.4666666666666667
29,4,Jeannie Mai,0.0436413224893009,0.8373348095151867,21.0,Safe,Improved,0.5584299122833993,0.4666666666666667
29,5,Anne Heche,0.0428348669123985,0.8553546981765454,0.0,Safe,Improved,0.1920462822483425,0.5083333333333333
29,5,Jesse Metcalfe,0.0177537337469503,0.9404945429569648,19.0,Eliminated,Improved,0.4126432492313795,0.5083333333333333
29,5,Chrishell Stause,0.0500488003759668,0.822280004713069,19.0,Safe,Improved,0.5574352826407311,0.5083333333333333
29,5,Skai Jackson,0.0784638107434,0.7633567772377381,24.0,Safe,Improved,0.7724751101179015,0.5083333333333333
29,5,Justina Machado,0.0728230160704323,0.7769051723514846,24.0,Safe,Improved,0.7471851133476268,0.5083333333333333
29,5,Charles Oakley,0.0442451164201191,0.857921176799582,0.0,Safe,Improved,0.19836900937515198,0.5083333333333333
29,5,Veron Davis,0.0566236479115278,0.7726209216382898,21.0,Safe,Improved,0.6219704928726661,0.5083333333333333
29,5,Johnny Weir,0.109663545606653,0.7075347217709358,29.0,Safe,Improved,1.0,0.5083333333333333
29,5,Nev Schulman,0.0972496541415864,0.7373040731941876,26.0,Safe,Improved,0.8917572246127357,0.5083333333333333
29,5,AJ McLean,0.0810203870970414,0.7280424729189859,24.0,Safe,Improved,0.7839372907990031,0.5083333333333333
29,5,Nelly,0.0652529774279444,0.8178874059551403,24.0,Safe,Improved,0.7132455243502045,0.5083333333333333
29,5,Kaitlyn Bristowe,0.1031622068164413,0.7530777520532962,27.0,Safe,Improved,0.9357943596319318,0.5083333333333333
29,5,Carole Baskin,0.0326715695368582,0.8657872003441783,0.0,Safe,Improved,0.14648005041322273,0.5083333333333333
29,5,Monica Aldama,0.0882733585263134,0.7416098156018618,26.0,Safe,Improved,0.8515128086606387,0.5083333333333333
29,5,Jeannie Mai,0.0599133086663669,0.800930046861531,24.0,Safe,Improved,0.6893055985837548,0.5083333333333333
29,6,Anne Heche,0.049084550281391,0.8818395446808291,0.0,Safe,Improved,0.1929086597149201,0.55
29,6,Jesse Metcalfe,0.051350291972784,0.834157792777265,0.0,Safe,Improved,0.20181331892929916,0.55
29,6,Chrishell Stause,0.0695912305722693,0.7975346157393317,24.0,Safe,Improved,0.762391466393364,0.55
29,6,Skai Jackson,0.04489410079256,0.8756960285493116,18.0,Safe,Improved,0.5431063154635031,0.55
29,6,Justina Machado,0.1145000315655482,0.8045338726416171,27.0,Safe,Improved,1.0,0.55
29,6,Charles Oakley,0.0515030424873238,0.8705009457291222,0.0,Safe,Improved,0.2024136482969252,0.55
29,6,Veron Davis,0.0181381830402571,0.95,21.0,Eliminated,Improved,0.4990631936550919,0.55
29,6,Johnny Weir,0.0568881058664818,0.8223015950280052,22.0,Safe,Improved,0.6717257951574567,0.55
29,6,Nev Schulman,0.0906114825577977,0.8137240222814927,26.0,Safe,Improved,0.8857445284073324,0.55
29,6,AJ McLean,0.0840756889514384,0.7854238645889908,27.0,Safe,Improved,0.8804283807685092,0.55
29,6,Nelly,0.0696213443968666,0.812444579078347,24.0,Safe,Improved,0.7625098176364467,0.55
29,6,Kaitlyn Bristowe,0.0892638332754115,0.8317931999407355,27.0,Safe,Improved,0.9008184620101145,0.55
29,6,Carole Baskin,0.0413121293665464,0.8416945059721419,0.0,Safe,Improved,0.1623620357196438,0.55
29,6,Monica Aldama,0.0976792132018364,0.8212511773965208,27.0,Safe,Improved,0.9338919984547162,0.55
29,6,Jeannie Mai,0.0714867716714873,0.865387051823126,25.0,Safe,Improved,0.7902115595540707,0.55
29,7,Anne Heche,0.0553105647491015,0.8352208442693098,0.0,Safe,Improved,0.21287921128584583,0.5916666666666667
29,7,Jesse Metcalfe,0.0498001226687233,0.8647730626000736,0.0,Safe,Improved,0.1916706308052731,0.5916666666666667
29,7,Chrishell Stause,0.0650443083616468,0.8359105625220838,26.0,Safe,Improved,0.7631202055846761,0.5916666666666667
29,7,Skai Jackson,0.1035708980146017,0.7637060289273065,27.0,Safe,Improved,0.9311235031504238,0.5916666666666667
29,7,Justina Machado,0.081565015498548,0.8456957991993055,26.0,Safe,Improved,0.8267050762353614,0.5916666666666667
29,7,Charles Oakley,0.0499397811144542,0.8877485548493468,0.0,Safe,Improved,0.19220814800314412,0.5916666666666667
29,7,Veron Davis,0.0492028689516605,0.8769413137188706,0.0,Safe,Improved,0.18937192167433922,0.5916666666666667
29,7,Johnny Weir,0.0925385671888909,0.7791337224439117,27.0,Safe,Improved,0.888662286283894,0.5916666666666667
29,7,Nev Schulman,0.1060937192322802,0.7281870751691062,30.0,Safe,Improved,1.0,0.5916666666666667
29,7,AJ McLean,0.0735571245823345,0.7904492069870089,26.0,Safe,Improved,0.7958843187536849,0.5916666666666667
29,7,Nelly,0.0952020544417108,0.7912697519704639,27.0,Safe,Improved,0.8989135116731523,0.5916666666666667
29,7,Kaitlyn Bristowe,0.0575331701967185,0.8460275704070751,24.0,Safe,Improved,0.6947669048365194,0.5916666666666667
29,7,Carole Baskin,0.0463583651171766,0.859935066749805,0.0,Safe,Improved,0.1784239999611672,0.5916666666666667
29,7,Monica Aldama,0.0190468371364467,0.95,22.0,Eliminated,Improved,0.5071963245567302,0.5916666666666667
29,7,Jeannie Mai,0.0552366027457051,0.844821257167667,25.0,Safe,Improved,0.7056501020035071,0.5916666666666667
30,2,Martin Kove,0.0182295613593889,0.9237963252753264,15.0,Eliminated,Improved,0.2844005140224669,0.3833333333333333
30,2,Brian Austin Green,0.0386357355516377,0.8439297111222934,23.0,Safe,Improved,0.49744961367139096,0.3833333333333333
30,2,Melora Hardin,0.0792386205690887,0.7028446177900147,27.0,Safe,Improved,0.778594627656201,0.3833333333333333
30,2,Matt James,0.0317836838040247,0.8377687495568348,22.0,Safe,Improved,0.4461113545622213,0.3833333333333333
30,2,"Mike ""The Miz"" Mizanin",0.0664278511535304,0.7482644612406736,26.0,Safe,Improved,0.693028705334602,0.3833333333333333
30,2,Suni Lee,0.0913092737734623,0.7150094302507645,28.0,Safe,Improved,0.859909224470172,0.3833333333333333
30,2,Iman Shumpert,0.0611692113619306,0.7830529856816699,25.0,Safe,Improved,0.6508432154667856,0.3833333333333333
30,2,Cody Rigsby,0.043891571977824,0.8225256846483496,24.0,Safe,Improved,0.5396190006371098,0.3833333333333333
30,2,Melanie C,0.0956953623770547,0.7322112257204649,30.0,Safe,Improved,0.9090618314559105,0.3833333333333333
30,2,Jimmie Allen,0.0842175587405165,0.7721505269064965,27.0,Safe,Improved,0.8071943077188919,0.3833333333333333
30,2,Olivia Jade,0.0725059740846462,0.7770458068745565,27.0,Safe,Improved,0.7399214148544765,0.3833333333333333
30,2,JoJo Siwa,0.1036460361272889,0.6650075473951644,31.0,Safe,Improved,0.966710720804497,0.3833333333333333
30,2,Christine Chiu,0.0555979283865623,0.7332977256318199,24.0,Safe,Improved,0.6068618617577846,0.3833333333333333
30,2,Kenya Moore,0.0502957023106427,0.7878507802505985,24.0,Safe,Improved,0.5764051731687252,0.3833333333333333
30,2,Amanda Kloots,0.1073559284224009,0.7036958122267652,32.0,Safe,Improved,1.0,0.3833333333333333
30,3,Martin Kove,0.0456727191428616,0.9028039536963448,0.0,Safe,Improved,0.23853570555293777,0.425
30,3,Brian Austin Green,0.0591082334199348,0.889438703307195,19.0,Safe,Improved,0.6451639332497672,0.425
30,3,Melora Hardin,0.0799514257055536,0.8724132840736116,23.0,Safe,Improved,0.8248553698695281,0.425
30,3,Matt James,0.0552455274254666,0.8829976602681641,20.0,Safe,Improved,0.6426984447256374,0.425
30,3,"Mike ""The Miz"" Mizanin",0.0593119793649295,0.849760401003189,22.0,Safe,Improved,0.6993530407444586,0.425
30,3,Suni Lee,0.0602759358794093,0.8954046590360566,21.0,Safe,Improved,0.686679179884388,0.425
30,3,Iman Shumpert,0.0604012761017227,0.8908354967177003,19.0,Safe,Improved,0.6519171297793096,0.425
30,3,Cody Rigsby,0.06330199671798,0.8994969461123462,18.0,Safe,Improved,0.6493584405178912,0.425
30,3,Melanie C,0.0868645202611727,0.8745266415958584,22.0,Safe,Improved,0.843252175847492,0.425
30,3,Jimmie Allen,0.0464066047018588,0.9054948328189268,20.0,Safe,Improved,0.5965352491075107,0.425
30,3,Olivia Jade,0.1100959432730174,0.8297171501435301,24.0,Safe,Improved,1.0,0.425
30,3,JoJo Siwa,0.0912021519621887,0.8461817799446324,24.0,Safe,Improved,0.9013230671289496,0.425
30,3,Christine Chiu,0.0221122833156454,0.95,21.0,Eliminated,Improved,0.48736120710725334,0.425
30,3,Kenya Moore,0.060257024504073,0.8493452273225146,21.0,Safe,Improved,0.6865804111151209,0.425
30,3,Amanda Kloots,0.099792378224185,0.7899416226928699,24.0,Safe,Improved,0.9461873914065402,0.425
30,4,Martin Kove,0.0391445192283642,0.8426160427914541,0.0,Safe,Improved,0.19241370471305064,0.4666666666666667
30,4,Brian Austin Green,0.0189895436679344,0.941441550762208,26.0,Eliminated,Improved,0.4257626210061065,0.4666666666666667
30,4,Melora Hardin,0.108500987249991,0.6525720056209929,36.5,Safe,Improved,1.0,0.4666666666666667
30,4,Matt James,0.0470285308037097,0.7979842472713963,28.5,Eliminated,Improved,0.595550887684124,0.4666666666666667
30,4,"Mike ""The Miz"" Mizanin",0.0734535213180553,0.7878285549639569,32.5,Safe,Improved,0.7765836847963469,0.4666666666666667
30,4,Suni Lee,0.0896671581741639,0.7516189411361702,34.0,Safe,Improved,0.875459410383767,0.4666666666666667
30,4,Iman Shumpert,0.0621186284086133,0.7050262592381289,31.5,Safe,Improved,0.7080819721299845,0.4666666666666667
30,4,Cody Rigsby,0.0494981612081343,0.7801822105768278,29.0,Safe,Improved,0.614082975582859,0.4666666666666667
30,4,Melanie C,0.0785792257398389,0.7476227227245753,33.0,Safe,Improved,0.8081716244911054,0.4666666666666667
30,4,Jimmie Allen,0.0674045108559158,0.7662319454680828,32.5,Safe,Improved,0.7468499561464139,0.4666666666666667
30,4,Olivia Jade,0.0948540657035718,0.7456455500577226,35.0,Safe,Improved,0.9137408861737274,0.4666666666666667
